review_date,parent_asin,main_category,store,rating,sentiment_score,bert_label,bert_score,helpful_vote,verified_purchase
2021-08-04 17:31:17.574,B0BZT5GQGJ,All Electronics,Amazon Basics,4.0,0.6997,NEGATIVE,0.9862690567970276,0,False
2021-07-13 21:03:01.441,B082YB9888,Cell Phones & Accessories,Amazon Basics,5.0,0.4588,POSITIVE,0.9921516180038452,0,False
2021-07-08 01:59:27.650,B08BRF7XRM,All Electronics,AZLA,4.0,0.7647,POSITIVE,0.99811589717865,0,False
2021-06-30 18:28:23.839,B0BJXSGLFJ,Video Games,Turtle Beach,4.0,0.6563,POSITIVE,0.9987390637397766,0,False
2020-12-13 04:42:09.695,B094MKQMZR,Home Audio & Theater,Sony,4.0,-0.1045,NEGATIVE,0.9746840000152588,0,False
2020-10-01 23:06:01.063,B097M9MNLD,All Electronics,JWSIT,4.0,0.9598,NEGATIVE,0.9848002195358276,0,False
2020-09-18 15:30:36.454,B08BDM3ZJJ,All Electronics,Technics,4.0,0.9855,NEGATIVE,0.8024298548698425,0,False
2020-09-04 15:42:48.408,B0BKV47TKY,Musical Instruments,Shure,4.0,0.978,POSITIVE,0.8289382457733154,0,False
2020-07-21 01:50:19.415,B07BMX18JN,Computers,Amazon Basics,4.0,0.7845,POSITIVE,0.97034353017807,0,False
2020-07-16 04:19:25.321,B07DB645LG,Computers,FYY,4.0,0.9626,POSITIVE,0.999524712562561,0,False
2020-07-15 03:40:16.837,B07DDDLQZV,Computers,ANEWKODI,3.0,0.507,NEGATIVE,0.9936226010322572,0,False
2020-07-02 02:59:53.388,B0BXSXFLQ5,Computers,SABRENT,5.0,0.8983,POSITIVE,0.682149350643158,0,False
2020-06-18 02:15:40.466,B0B79D1NQ6,Computers,SAMSUNG,4.0,0.9217,POSITIVE,0.9899875521659852,4,False
2020-06-16 17:29:54.471,B0BH5LNYKV,Computers,SABRENT,4.0,0.9049,NEGATIVE,0.9974276423454284,0,False
2020-06-11 04:37:48.093,B09LQ6T5WP,Tools & Home Improvement,OUPENG,4.0,0.3382,POSITIVE,0.8446824550628662,0,False
2019-01-30 02:58:11.595,B07CWF332K,Computers,Amazon Basics,5.0,0.9348,POSITIVE,0.6107707619667053,0,False
2019-01-09 05:17:19.745,B08Y929JZN,Computers,Lamicall,4.0,0.9187,NEGATIVE,0.9748993515968324,0,False
2019-01-09 05:10:37.754,B07F6ZFRBG,Computers,Verbatim,3.0,0.6676,POSITIVE,0.9922156929969788,1,False
2018-12-08 19:07:27.046,B07DKMJ61N,Computers,Corsair,5.0,0.9744,POSITIVE,0.999536156654358,0,False
2018-11-03 22:51:27.428,B07GZM4B3S,Cell Phones & Accessories,Langsdom,4.0,0.5025,POSITIVE,0.9628269076347352,0,False
2018-10-08 00:49:21.958,B0727YR476,Car Electronics,Pixie,3.0,0.5106,POSITIVE,0.9300428628921508,0,False
2018-09-26 19:53:17.995,B07G7VT8KQ,All Electronics,Sony,4.0,0.9948,POSITIVE,0.9676598906517028,1,False
2018-05-21 21:38:19.913,B079RMP2HC,,Victorinox,4.0,0.9771,POSITIVE,0.9132830500602722,0,False
2018-05-07 16:07:18.082,B079MSMRDF,All Electronics,Sony,3.0,0.3048,POSITIVE,0.99602073431015,0,False
2018-04-18 15:46:40.420,B07QDNWC7X,Cell Phones & Accessories,LifeProof,4.0,0.3427,NEGATIVE,0.9895331263542176,0,False
2018-02-15 22:59:24.173,B07S5LZ1SQ,Home Audio & Theater,Monoprice,5.0,0.9401,POSITIVE,0.9978072047233582,0,False
2018-01-24 22:47:20.912,B071XY12YY,All Electronics,Monoprice,4.0,-0.7471,NEGATIVE,0.997283697128296,0,False
2018-01-12 17:32:40.718,B075MCMSX5,,Thule,4.0,0.9876,NEGATIVE,0.9961025714874268,1,False
2017-12-28 23:05:46.322,B076WTK9T8,All Electronics,Skullcandy,5.0,0.1721,POSITIVE,0.9964448809623718,1,False
2017-11-10 23:18:30.367,B01MYWX7AM,AMAZON FASHION,Oakley,3.0,0.988,POSITIVE,0.8510562777519226,0,False
2017-10-18 21:44:15.333,B077F12V6M,Computers,Lenovo,4.0,0.9935,POSITIVE,0.6590452194213867,3,False
2016-09-16 16:37:55.000,B01KICHFQQ,Video Games,PDP,4.0,0.9133,NEGATIVE,0.9670905470848083,2,False
2016-08-18 15:52:34.000,B0813GD741,Computers,Gigastone,5.0,0.9003,NEGATIVE,0.8889035582542419,0,False
2016-07-20 04:15:24.000,B073FRWK8J,Computers,SAMSUNG,5.0,0.8807,NEGATIVE,0.5853103995323181,0,False
2016-05-13 04:39:39.000,B01E6VT9L4,Sports & Outdoors,Golf Buddy,4.0,0.8611,NEGATIVE,0.9958882927894592,1,False
2015-11-04 04:40:23.000,B019IBD440,Camera & Photo,iON Camera,4.0,0.9883,POSITIVE,0.9770615696907043,3,False
2015-01-06 20:11:40.000,B00PN377C8,Cell Phones & Accessories,Tile,5.0,0.9143,POSITIVE,0.9974184036254884,1,False
2014-06-25 03:15:59.000,B00JV0NSU4,Home Audio & Theater,SMS Audio,3.0,0.9938,POSITIVE,0.8564674854278564,4,False
2014-06-24 22:29:28.000,B00IYOCBMO,Computers,SAMSUNG,5.0,0.6182,POSITIVE,0.9159789681434632,0,False
2013-05-31 17:05:49.000,B00BD7UXXS,All Electronics,LG,4.0,0.9977,NEGATIVE,0.9982017278671264,7,False
2013-05-08 22:04:04.000,B014HX74TA,Office Products,Fellowes,5.0,0.8176,POSITIVE,0.9793898463249208,0,False
2012-02-06 20:44:18.000,B005MR6CMG,Home Audio & Theater,PHILIPS,2.0,0.9443,NEGATIVE,0.994789719581604,1,False
2011-10-19 15:30:27.000,B003N2POVW,All Electronics,Amazon Basics,4.0,0.9633,POSITIVE,0.9989619255065918,0,False
2010-07-26 18:24:36.000,B002VS4V0Y,All Electronics,V7,4.0,0.9458,POSITIVE,0.9866781234741212,0,False
2009-10-23 19:19:27.000,B002MMY4WY,Computers,Logitech,5.0,0.9805,POSITIVE,0.9978110194206238,0,False
2023-01-07 19:04:49.057,B09HRD9X5P,All Electronics,Bose,5.0,0.4572,POSITIVE,0.8517116904258728,0,True
2021-06-12 23:44:40.735,B076D1NHDT,All Electronics,SAMSUNG,5.0,0.4404,POSITIVE,0.998780071735382,0,True
2017-03-07 17:48:57.000,B01K8B8YA8,Amazon Devices,Amazon,5.0,0.6369,POSITIVE,0.999703586101532,0,True
2020-07-12 17:56:48.911,B09ZTC6LGP,All Electronics,KLO,2.0,-0.2144,NEGATIVE,0.99912291765213,0,True
2016-05-26 02:36:07.000,B01DCXE2JQ,Cell Phones & Accessories,iAnder,5.0,0.9462,NEGATIVE,0.9416412115097046,4,False
2021-09-04 16:20:31.196,B0BQRGJJ4Y,Computers,XQXA,5.0,0.6369,POSITIVE,0.9996057152748108,0,True
2021-06-10 21:32:24.579,B089F9YDFC,Health & Personal Care,Ontel,5.0,0.2732,POSITIVE,0.9474287629127502,0,True
2015-08-07 14:32:49.000,B008H0QXT2,Home Audio & Theater,Sangean,5.0,0.6249,POSITIVE,0.9998692274093628,0,True
2020-04-14 11:29:21.938,B08YMVB98D,All Electronics,Logitech,5.0,0.8858,POSITIVE,0.9997982382774352,0,True
2020-04-14 11:24:45.031,B07FZ6DBT7,All Electronics,Logitech,5.0,0.7906,POSITIVE,0.9998181462287904,0,True
2020-11-11 21:16:20.270,B00CMVW2RO,All Electronics,REDI REMOTE,3.0,0.2023,POSITIVE,0.9466397166252136,0,True
2019-05-12 19:01:20.793,B07V2DMFM6,All Electronics,RECCAZR,3.0,0.0,NEGATIVE,0.9867064356803894,0,True
2018-03-29 15:43:25.325,B071W6B7M7,All Electronics,INSIQ,5.0,0.9717,POSITIVE,0.9998251795768738,0,True
2023-03-07 18:56:00.347,B0C5MCSLKZ,All Electronics,Lexar,5.0,-0.9002,NEGATIVE,0.9990900754928588,0,True
2022-12-13 01:22:28.661,B08C6KBWPV,All Electronics,Aduro,5.0,0.9788,POSITIVE,0.9969156980514526,0,True
2022-04-16 17:49:43.646,B08WJSHSLC,Amazon Devices,Amazon,5.0,-0.3245,POSITIVE,0.9963862895965576,0,True
2021-12-02 22:53:18.902,B09RZDNN93,All Electronics,AINOPE,5.0,0.9282,NEGATIVE,0.7413645386695862,0,True
2020-06-12 02:56:23.384,B0B6D4W3R7,Computers,Seagate,5.0,0.6908,POSITIVE,0.9997709393501282,0,True
2019-05-06 20:15:20.268,B089PMMT1X,Computers,Western Digital,5.0,0.6476,NEGATIVE,0.9970242381095886,0,True
2017-01-16 04:15:58.000,B00MWHQZX0,All Electronics,BN-LINK,5.0,0.5848,POSITIVE,0.9832077026367188,0,False
2017-02-08 17:58:54.000,B0B75PV61F,Home Audio & Theater,Sangean,5.0,0.2714,POSITIVE,0.9998632669448853,0,True
2023-03-02 19:01:44.669,B0BNV9818Q,All Electronics,MOVSSOU,5.0,0.794,POSITIVE,0.999461829662323,0,True
2023-01-06 22:58:19.902,B0C338S8M7,Apple Products,Beats,3.0,-0.3089,NEGATIVE,0.9997212290763856,0,True
2021-11-03 13:15:17.310,B09J56DGWJ,All Electronics,AMAFACE,5.0,0.4588,POSITIVE,0.9900147914886476,1,True
2020-04-15 08:28:30.757,B0756HHHL2,Cell Phones & Accessories,Amazon Basics,5.0,0.3182,POSITIVE,0.9996355772018432,0,True
2019-07-17 22:56:31.416,B0BW4PFM58,All Electronics,Cambridge Soundworks,5.0,0.7269,POSITIVE,0.99941885471344,0,True
2017-10-18 14:38:37.051,B07S764D9V,Home Audio & Theater,Panasonic,1.0,0.0,NEGATIVE,0.9985994696617126,0,True
2020-02-17 18:07:33.997,B081J3BB63,All Electronics,ATUAT,4.0,0.4215,POSITIVE,0.9998261332511902,0,True
2022-04-03 01:27:15.478,B07XFBBLT3,All Electronics,DOSS,5.0,0.9347,POSITIVE,0.9997803568840028,1,True
2021-09-11 17:05:36.009,B01FHRL3WE,Computers,Perixx,5.0,0.8715,NEGATIVE,0.7297661304473877,1,True
2023-03-01 10:25:13.415,B09ZP4G7C8,Amazon Home,AOAtoee,5.0,0.8248,POSITIVE,0.9998449087142944,0,True
2022-02-16 11:24:27.746,B07FY19B4Q,AMAZON FASHION,GEARONIC,5.0,0.836,POSITIVE,0.9998866319656372,0,True
2021-03-12 17:44:24.965,B084SPVTKZ,Cell Phones & Accessories,Divoom,5.0,0.9803,POSITIVE,0.9998268485069276,0,True
2020-03-01 21:21:35.736,B07R8PR5YZ,All Electronics,Picun,5.0,0.0534,POSITIVE,0.8939327597618103,0,True
2020-03-01 11:33:31.421,B07SGSXF95,Apple Products,Apple,5.0,0.8882,POSITIVE,0.9997839331626892,0,True
2019-03-05 23:21:23.521,B07V5DDC7R,Computers,SUPCASE,5.0,0.8795,POSITIVE,0.9997326731681824,0,True
2018-03-05 04:30:59.892,B00WW8M9D4,All Electronics,Skullcandy,5.0,0.8381,NEGATIVE,0.982552170753479,0,True
2017-11-13 22:00:39.709,B00C4P6AKS,Home Audio & Theater,RCA,5.0,0.7845,POSITIVE,0.9998785257339478,0,True
2022-06-06 05:45:14.931,B09ZNNX5X5,Cell Phones & Accessories,FOXSEA,5.0,0.6115,POSITIVE,0.9998788833618164,0,True
2021-01-04 05:45:34.317,B0753G7SJ5,Cell Phones & Accessories,Amazon Basics,5.0,0.7579,POSITIVE,0.9998760223388672,0,True
2017-08-08 20:32:15.619,B06XCNLLMQ,All Electronics,GARDWEN,5.0,0.9022,POSITIVE,0.9998236298561096,1,True
2017-09-21 02:11:06.396,B071J21DWK,Cell Phones & Accessories,Upwade,5.0,0.8519,POSITIVE,0.9998216032981871,0,True
2017-08-31 16:16:44.977,B0BL98C1RC,All Electronics,HITRENDS,5.0,0.7845,POSITIVE,0.9998680353164672,0,True
2021-03-13 15:13:09.497,B07Z3ZF5NG,Office Products,BoYata,5.0,0.9515,POSITIVE,0.9998569488525392,0,True
2020-11-10 13:54:04.734,B07VKM5R3G,Camera & Photo,ESINGMILL,5.0,0.9536,POSITIVE,0.9996161460876464,1,True
2020-08-20 11:49:54.767,B07R7NNPMR,Camera & Photo,ABCCANOPY,5.0,0.7871,POSITIVE,0.9998629093170166,0,True
2020-07-21 13:34:35.256,B07S2ZB67N,All Electronics,Uninex,4.0,0.3612,NEGATIVE,0.996135711669922,0,True
2017-11-12 18:43:06.058,B07BSVLHYD,Amazon Devices,Fintie,5.0,0.1779,POSITIVE,0.9990471005439758,0,True
2017-11-12 18:41:38.543,B00U87A5FU,Amazon Devices,Amazon,4.0,0.8248,POSITIVE,0.9980745315551758,0,True
2023-01-16 12:12:13.846,B00KVJ4OI4,All Electronics,Intrasonic Technology,4.0,0.6801,NEGATIVE,0.972340166568756,0,True
2021-10-17 16:36:19.595,B0C3HNDTW1,Computers,JETech,5.0,0.4404,POSITIVE,0.9961532950401306,0,False
2021-10-06 22:57:36.239,B0C5PHZ4QS,Computers,MATEIN,5.0,0.0,POSITIVE,0.996177077293396,0,True
2018-06-11 11:27:06.064,B075FLJ87G,Computers,Acer,4.0,0.4404,NEGATIVE,0.9973376393318176,1,True
2014-04-11 12:27:37.000,B0052Q4Q5M,Computers,"MECO CO.,LTD",3.0,0.2721,NEGATIVE,0.999111831188202,0,True
2014-04-11 09:25:42.000,B00E5NOXM4,Computers,Poetic,3.0,0.7863,NEGATIVE,0.998153269290924,1,True
2014-04-11 09:17:24.000,B0089W5Q1O,All Electronics,StarTech,4.0,-0.5302,NEGATIVE,0.9984946250915528,0,True
2014-04-07 15:10:00.000,B00CYZYKXW,Computers,i-Blason,2.0,-0.6711,NEGATIVE,0.9995885491371156,0,True
2013-08-15 22:12:06.000,B00461DNTO,All Electronics,Tenergy,4.0,0.0,POSITIVE,0.9914802312850952,0,True
2022-10-02 15:27:17.115,B01LXQXUCU,Camera & Photo,ASURION,1.0,-0.0572,NEGATIVE,0.9996377229690552,0,True
2022-04-29 19:32:34.639,B09ND8GVKN,Cell Phones & Accessories,iMieet,5.0,0.4215,POSITIVE,0.9851539134979248,0,True
2019-10-02 17:05:45.116,B07V8KGH65,Tools & Home Improvement,Cable Matters,5.0,0.7269,POSITIVE,0.9998573064804076,1,True
2019-09-30 16:15:59.465,B073QV3XFQ,Industrial & Scientific,EyeIslet,5.0,0.5242,NEGATIVE,0.9973015189170836,0,True
2016-11-02 16:37:17.000,B00EYDTA3W,Computers,Snugg,5.0,0.3919,POSITIVE,0.9836747646331788,0,True
2016-07-30 20:19:52.000,B004QIPH5U,Computers,Snugg,5.0,0.0,POSITIVE,0.9983653426170348,0,True
2016-05-14 23:40:37.000,B005HQ5138,All Electronics,Logitech,5.0,-0.4765,POSITIVE,0.9944615364074708,0,True
2015-11-24 20:12:18.000,B008GVOVK0,Home Audio & Theater,Fosmon,5.0,0.4215,POSITIVE,0.99983811378479,0,True
2015-11-24 19:56:49.000,B07S764D9V,Home Audio & Theater,Panasonic,5.0,0.5994,POSITIVE,0.9950835704803468,0,True
2015-11-24 19:50:50.000,B0BS6KLLT1,Industrial & Scientific,EBL,1.0,-0.0772,NEGATIVE,0.9971559047698976,1,True
2015-11-24 19:20:48.000,B00FOHDK7O,Musical Instruments,iMBAPrice,5.0,-0.2124,NEGATIVE,0.6138981580734253,0,True
2015-10-06 02:40:30.000,B07DLP63DT,All Electronics,Supersonic,5.0,0.25,NEGATIVE,0.9992400407791138,1,True
2022-01-12 12:56:15.372,B08SQ9XWC4,All Electronics,Hi color,5.0,0.8689,POSITIVE,0.9992293119430542,0,True
2017-12-14 02:33:08.817,B0777SJZ55,Cell Phones & Accessories,Amazon Basics,5.0,0.3384,POSITIVE,0.9996291399002076,0,True
2017-12-14 02:27:56.872,B004L0JI94,Home Audio & Theater,Panasonic,5.0,0.2732,POSITIVE,0.9998661279678344,0,True
2017-01-15 21:02:36.000,B0C1ZSQL2V,Tools & Home Improvement,Mighty Mule,5.0,0.8658,POSITIVE,0.9995484948158264,0,True
2022-08-27 19:39:57.373,B0C3ZV9NNY,Cell Phones & Accessories,Essri,1.0,-0.0258,NEGATIVE,0.9930742979049684,0,True
2018-03-27 16:50:12.955,B075BMG6CT,Computers,LKZAIY,5.0,0.5984,POSITIVE,0.9998723268508912,0,False
2020-01-23 01:56:53.548,B07X3GQT7V,Cell Phones & Accessories,ESR,4.0,0.8132,NEGATIVE,0.9940245747566224,0,True
2019-01-25 07:26:20.327,B0BZK3HGPS,Industrial & Scientific,FosPower,4.0,0.3089,NEGATIVE,0.9847676157951356,0,True
2018-09-20 05:14:55.110,B07JZYL38K,Computers,XINCA,4.0,0.7549,NEGATIVE,0.9676831364631652,0,True
2015-10-04 00:25:07.000,B09G3CL3Y3,All Electronics,StarTech,3.0,0.0,POSITIVE,0.9997963309288024,0,True
2015-10-04 00:04:42.000,B001FWYGJS,Computers,TP-Link,3.0,0.0,NEGATIVE,0.8632880449295044,0,True
2021-04-09 20:38:10.859,B089GP6PHV,Camera & Photo,YIBIDINAY,5.0,0.4927,POSITIVE,0.999798595905304,0,True
2020-10-15 20:49:23.295,B07DPC98DT,All Electronics,HUION,5.0,0.4404,POSITIVE,0.9651409983634948,0,True
2021-07-12 22:05:25.744,B01KT301YC,Computers,Amazon Basics,5.0,0.4404,POSITIVE,0.999851942062378,0,True
2015-09-26 23:13:41.000,B00PB76GU0,Computers,Cush Cases,5.0,0.0,POSITIVE,0.9995754361152648,0,True
2022-12-11 01:07:07.114,B09KQC7Z4S,All Electronics,Bose,1.0,-0.6249,NEGATIVE,0.9997511506080629,1,True
2022-02-19 17:24:15.479,B09G2QNSLY,All Electronics,PINOWU,5.0,0.4404,POSITIVE,0.999135196208954,0,True
2020-09-26 01:36:13.866,B079BWHNQH,Cell Phones & Accessories,RoFI,5.0,0.1779,POSITIVE,0.9959487915039062,0,True
2019-03-16 23:07:40.741,B07GYQDDY3,Cell Phones & Accessories,Epessa,4.0,0.7579,NEGATIVE,0.984456181526184,0,True
2019-03-22 16:18:31.253,B01J2PSK9G,Computers,ProCase,5.0,0.8519,POSITIVE,0.9881415367126464,0,True
2016-10-21 22:57:23.000,B00UVSJU4S,All Electronics,BlueRigger,5.0,0.0,POSITIVE,0.9989128112792968,0,True
2015-01-09 20:15:44.000,B09XFW1VGL,Computers,Picture Keeper,5.0,0.25,NEGATIVE,0.988236129283905,0,True
2018-11-27 19:59:35.590,B07F4P3JH7,Amazon Devices,Amazon,5.0,0.4939,NEGATIVE,0.9821628928184508,0,True
2017-01-31 00:55:11.000,B075X8471B,Amazon Devices,Amazon,5.0,0.8372,POSITIVE,0.9754996299743652,0,True
2016-09-01 21:53:06.000,B01A5JRJJK,Computers,EEEKit,5.0,0.8313,POSITIVE,0.9998681545257568,0,True
2023-01-20 16:57:24.678,B08GFYXJ5G,Cell Phones & Accessories,Fintie,5.0,0.5994,NEGATIVE,0.9943156838417052,0,True
2022-01-17 20:31:02.313,B094X7HC69,Amazon Home,Ontel,1.0,0.1495,NEGATIVE,0.9996128678321838,1,True
2019-09-22 21:33:33.672,B07WGPTZHR,Computers,JSAUX,5.0,0.8258,POSITIVE,0.9998732805252076,0,True
2019-08-24 18:43:10.916,B0BGS23YKX,All Electronics,JSAUX,5.0,0.4199,POSITIVE,0.8479126691818237,0,True
2021-09-09 17:59:01.068,B07LG5WBTS,Computers,INLAND,5.0,0.784,POSITIVE,0.9998338222503662,0,True
2020-12-07 13:32:08.360,B0B4SWZTZ1,Computers,seenda,5.0,0.872,POSITIVE,0.9998469352722168,0,True
2019-05-21 02:38:34.556,B077X1ZB7H,Computers,HP,5.0,0.3612,POSITIVE,0.9909988641738892,1,True
2020-07-01 16:30:27.839,B0BGDQG1NB,Computers,JBOS,5.0,0.9334,POSITIVE,0.99743914604187,0,True
2019-09-27 00:18:55.701,B07RPB2LC2,All Electronics,COSOOS,4.0,-0.3182,NEGATIVE,0.9997956156730652,0,True
2017-05-16 22:46:02.000,B012Q066SG,Amazon Devices,SquareTrade,5.0,-0.34,POSITIVE,0.9899057745933532,1,True
2016-11-23 18:33:02.000,B01594Q35W,Amazon Devices,Amazon,4.0,0.8479,POSITIVE,0.9988314509391784,0,True
2015-04-22 17:31:10.000,B07DLGVJMQ,All Electronics,Supersonic,2.0,0.4404,NEGATIVE,0.999637246131897,0,True
2022-12-22 21:11:30.408,B094XJT82N,Camera & Photo,Fujifilm,5.0,0.924,POSITIVE,0.9998924732208252,0,True
2022-05-22 04:20:16.581,B0B5HVBK4L,Computers,AMD,5.0,0.6249,POSITIVE,0.9998718500137328,0,True
2022-05-22 04:19:42.537,B0BV93KQZR,Computers,Cooler Master,5.0,0.7906,POSITIVE,0.9998074173927308,0,True
2022-05-22 04:14:19.989,B01LPR3TPO,Camera & Photo,Neewer,5.0,0.6249,POSITIVE,0.9998718500137328,0,True
2022-05-22 03:55:52.139,B0948F131R,All Electronics,MKSENSE,5.0,-0.296,NEGATIVE,0.957414984703064,0,True
2022-04-09 01:33:52.848,B07G2D2YLR,Computers,Sedna,5.0,0.5859,POSITIVE,0.9998264908790588,0,True
2021-11-27 04:17:22.518,B07X8CFT5C,All Electronics,Vuze,5.0,0.9558,POSITIVE,0.9996304512023926,0,True
2021-11-27 04:03:37.798,B07NZ2QFBC,Amazon Home,Fujifilm,5.0,0.9001,POSITIVE,0.9998719692230223,0,True
2021-08-27 06:25:34.228,B0BXDDY8TX,Camera & Photo,LOMTAP,5.0,0.0,NEGATIVE,0.9742912650108336,0,True
2021-07-21 04:37:32.326,B0BTVN2YTV,Computers,Lexar,5.0,0.0,POSITIVE,0.9997350573539734,0,True
2021-07-21 04:25:57.271,B01DN7NZPI,Musical Instruments,HOSA,5.0,0.4215,NEGATIVE,0.9774397611618042,0,True
2021-05-02 23:46:48.496,B0BSMGWD3Z,Computers,EVGA,5.0,0.0,NEGATIVE,0.9974741339683532,2,True
2021-03-17 17:28:09.587,B0C2VZS9YP,Computers,Seagate,5.0,0.6249,POSITIVE,0.9997597336769104,0,True
2020-12-30 06:12:48.998,B08DKD8RNG,Computers,SK hynix,5.0,-0.1027,NEGATIVE,0.9824737906455994,0,True
2020-12-30 05:59:15.372,B0C99B47P2,Camera & Photo,JOILCAN,5.0,0.7661,POSITIVE,0.9998595714569092,0,True
2020-11-07 03:29:38.069,B09N42GVF7,Computers,Corsair,5.0,0.0,POSITIVE,0.9330634474754332,0,True
2020-11-07 03:27:50.265,B078NNDXTG,Computers,DEEGO,5.0,0.0,POSITIVE,0.8861727714538574,0,True
2020-11-07 03:27:28.794,B0BMQJYLQV,Computers,Jadaol,5.0,0.2352,NEGATIVE,0.9845677614212036,0,True
2020-09-14 00:43:48.105,B07H8PKR21,Amazon Home,The Office Oasis,5.0,0.144,NEGATIVE,0.999669313430786,0,True
2020-05-09 22:51:52.442,B01MTDB1GJ,Computers,Mediabridge,5.0,0.6249,POSITIVE,0.9998630285263062,0,True
2020-05-09 22:36:19.115,B0C1NTC6M1,Industrial & Scientific,BIFALE,5.0,-0.4019,NEGATIVE,0.9984297156333924,0,True
2020-02-28 21:01:04.648,B0BQ5JTZ89,Computers,Crucial,5.0,0.5719,POSITIVE,0.9998132586479188,0,True
2020-02-28 21:00:40.535,B09M3BZYVP,Computers,Seagate,5.0,0.1531,POSITIVE,0.999848484992981,0,True
2020-02-08 04:32:56.098,B0B2D3YB5N,Computers,NZXT,5.0,0.7906,POSITIVE,0.9998714923858644,0,True
2020-01-05 04:45:43.458,B0BSMH71XL,Computers,TEAMGROUP,5.0,0.4404,POSITIVE,0.9998749494552612,0,True
2019-12-08 05:43:28.678,B07BDR5PDW,Computers,Raspberry Pi,5.0,0.8425,POSITIVE,0.9998626708984376,0,True
2019-12-08 05:42:07.679,B071HVYGNJ,Computers,Rankie,5.0,0.5719,POSITIVE,0.999845027923584,0,True
2019-12-08 05:38:34.557,B07N1RYQ5Y,All Electronics,FosPower,5.0,0.3612,POSITIVE,0.9997201561927797,0,True
2019-12-08 05:38:14.038,B01MG4DIDO,Home Audio & Theater,Amazon Basics,5.0,0.0,POSITIVE,0.9990814924240112,0,True
2019-12-08 05:37:32.562,B0BHZ1GDVT,Computers,Amazon Basics,5.0,0.6249,NEGATIVE,0.9774227738380432,0,True
2019-12-08 05:34:43.958,B01N58WYS7,Computers,Amazon Basics,5.0,0.4404,POSITIVE,0.9998247027397156,0,True
2019-12-08 05:33:33.449,B0BGCDYQQY,Computers,SanDisk,5.0,0.6249,POSITIVE,0.9998718500137328,0,True
2019-12-08 05:31:10.928,B0B3SS4533,All Electronics,BENFEI,5.0,0.0,NEGATIVE,0.9987542629241944,0,True
2019-12-08 05:23:45.033,B07GVWH35S,Home Audio & Theater,KabelDirekt,5.0,0.5719,POSITIVE,0.9998517036437988,0,True
2019-11-22 00:03:30.021,B07BFTKJQN,All Electronics,SAMSUNG,5.0,0.8591,POSITIVE,0.9998655319213868,1,True
2019-11-21 23:45:26.436,B0735BP1K4,Industrial & Scientific,SpzcdZa,5.0,0.6249,POSITIVE,0.9902477860450744,0,True
2019-11-21 23:42:52.990,B07L9125V8,Camera & Photo,comica,5.0,0.6249,POSITIVE,0.9998666048049928,0,True
2019-11-21 23:39:41.554,B07S7D2HWZ,All Electronics,ORDRO,5.0,0.9119,POSITIVE,0.9998737573623656,25,True
2019-10-09 00:52:16.827,B071R715MZ,Computers,SAMSUNG,5.0,0.0,NEGATIVE,0.9937481880187988,0,True
2019-10-09 00:40:18.087,B076WXJPQ1,Computers,Xcords,5.0,0.5719,POSITIVE,0.999845027923584,0,True
2019-10-09 00:38:13.933,B073W74WR8,Office Products,HUANUO,5.0,0.0,NEGATIVE,0.9973078966140748,0,True
2019-10-09 00:34:33.531,B07GKNV5DC,Computers,be quiet!,5.0,0.8885,POSITIVE,0.9998133778572084,0,True
2019-08-01 04:00:48.424,B01D5RGZBC,All Electronics,NewFantasia,5.0,-0.4215,POSITIVE,0.9682620763778688,0,True
2019-08-01 03:58:02.472,B01G4T07IK,Home Audio & Theater,GEEKRIA,5.0,0.9217,POSITIVE,0.9998051524162292,0,True
2019-08-01 03:50:36.449,B076VKZQ67,Home Audio & Theater,Beamingnet,5.0,0.8979,POSITIVE,0.9998495578765868,0,True
2019-07-13 03:50:34.955,B0B28D16NX,All Electronics,Unitek,5.0,0.7783,POSITIVE,0.9962448477745056,0,True
2019-07-03 04:44:24.806,B07Z9J861F,Computers,ARCTIC,5.0,0.7783,POSITIVE,0.9991299510002136,0,True
2019-07-03 04:42:46.559,B0BGNG1294,Home Audio & Theater,Amazon Basics,5.0,0.0,POSITIVE,0.998963475227356,0,True
2019-07-03 04:42:00.475,B0BHWQ3H17,Computers,Amazon Basics,5.0,0.0,POSITIVE,0.998963475227356,0,True
2019-07-03 04:37:48.554,B07WFQHWC6,Computers,Gigabyte,5.0,0.5719,POSITIVE,0.9998741149902344,1,True
2019-07-03 04:30:34.499,B0713RRZMB,Computers,ASUS,5.0,0.6249,POSITIVE,0.9998718500137328,0,True
2019-06-23 05:14:14.865,B07VFBX16H,All Electronics,SmartQ,5.0,0.0,POSITIVE,0.998963475227356,0,True
2019-06-23 05:13:38.479,B0BMQJYLQV,Computers,Jadaol,5.0,0.5719,POSITIVE,0.9998517036437988,0,True
2019-06-23 05:07:35.005,B09N42GVF7,Computers,Corsair,5.0,0.5719,POSITIVE,0.999869704246521,0,True
2019-06-23 05:04:22.275,B0BNQ8W8W3,Computers,SP Silicon Power,5.0,0.6249,POSITIVE,0.9818760752677916,0,True
2019-06-23 05:01:56.864,B01N1U2GL2,Computers,DeepCool,5.0,0.6249,POSITIVE,0.9998218417167664,0,True
2019-06-23 05:00:24.710,B0BSFNSN8H,All Electronics,JSAUX,5.0,0.0,POSITIVE,0.998963475227356,0,True
2019-06-23 04:56:24.912,B0754QFYN3,Computers,Fstop Labs,5.0,0.4926,POSITIVE,0.9771357774734496,0,True
